60b3,wininet.InternetCloseHandle #264
6121,wininet.InternetCloseHandle #264
6172,wininet.InternetCrackUrlA #272
6a1c,kernel32.LoadLibraryA #934
6a93,kernel32.GetProcAddress #671
6b45,kernel32.VirtualAlloc #1436
74c8,kernel32.EnterCriticalSection #295
7527,kernel32.LeaveCriticalSection #931
76bc,kernel32.LeaveCriticalSection #931
79a9,wininet.InternetSetOptionA #334
7b36,kernel32.CreateThread #234
7f5d,kernel32.GetLastError #594
7f82,user32.MessageBoxA #2093
7f94,user32.GetForegroundWindow #1831
8059,kernel32.WaitForSingleObject #1452
823e,wininet.InternetCloseHandle #264
866d,kernel32.GetModuleFileNameW #613
868d,kernel32.GetModuleHandleW #617
86f9,kernel32.CreateProcessA #217
8741,kernel32.VirtualAllocEx #1437
8833,kernel32.WriteProcessMemory #1515
8862,kernel32.VirtualAllocEx #1437
88eb,kernel32.WriteProcessMemory #1515
8939,kernel32.GetThreadContext #742
8956,kernel32.VirtualProtectEx #1443
899e,kernel32.SetThreadContext #1325
89df,kernel32.VirtualProtectEx #1443
8a14,kernel32.CreateRemoteThread #222
8a34,kernel32.ResumeThread #1193
8a49,kernel32.ExitProcess #339
92f1,kernel32.CreateFileW #196
9333,kernel32.CloseHandle #129
9345,kernel32.DeleteFileW #268
939a,shell32.SHGetFolderPathW #385
99fc,kernel32.CreateThread #234
9ad4,kernel32.GetComputerNameW #467
9b30,kernel32.GetVersionExW #775
9ceb,kernel32.CreateDirectoryW #180
9de6,shlwapi.PathQuoteSpacesW #722
9f26,kernel32.SetEvent #1265
9f65,kernel32.SetEvent #1265
a07a,kernel32.GetLastError #594
a0f5,kernel32.GetLastError #594
a179,kernel32.SetEvent #1265
a2cb,kernel32.GetLastError #594
a335,kernel32.SetEvent #1265
a3ed,kernel32.SetEvent #1265
a403,kernel32.WaitForSingleObject #1452
a42d,kernel32.ResetEvent #1187
a43f,kernel32.ResetEvent #1187
a469,kernel32.GetLastError #594
a489,kernel32.SetEvent #1265
a5df,kernel32.GetVersionExW #775
a704,kernel32.FindFirstFileW #373
a779,kernel32.FindNextFileW #385
b091,kernel32.WaitForSingleObject #1452
b1c5,kernel32.ExitProcess #339
b1e5,user32.MessageBoxA #2093
b24d,user32.MessageBoxA #2093
b25f,user32.GetForegroundWindow #1831
b2a5,kernel32.WaitForSingleObject #1452
b2f4,kernel32.ExitProcess #339
b33a,kernel32.ExitProcess #339
b356,kernel32.ExitProcess #339
b3a2,kernel32.ExitProcess #339
b4b2,shell32.SHGetFolderPathW #385
b4d3,kernel32.GetModuleFileNameW #613
b527,advapi32.GetLengthSid #1332
b5e9,kernel32.GetCurrentProcessId #524
b689,kernel32.CreateEventW #184
b6b0,kernel32.CreateEventW #184
